timestamp_iso,phase,elapsed_s,warmup_seconds,target_rps,write_offered,write_attempts,write_success,write_dropped_backpressure,read_attempts,read_success,in_flight_writes,in_flight_reads,effective_write_rps,effective_read_rps,window_seconds,write_attempts_window,write_success_window,read_attempts_window,read_success_window,effective_write_rps_window,effective_read_rps_window,p95_write_ms,p95_read_ms,p95_write_ms_window,p95_read_ms_window,write_offered_steady,write_attempts_steady,write_success_steady,write_dropped_backpressure_steady,read_attempts_steady,read_success_steady,effective_write_rps_steady,effective_read_rps_steady,p95_write_ms_steady,p95_read_ms_steady,top_write_failures,routing_worker_service_running,routing_worker_service_desired,routing_worker_service_pending,dijkfood_api_service_running,dijkfood_api_service_desired,dijkfood_api_service_pending,dijkfood_location_service_running,dijkfood_location_service_desired,dijkfood_location_service_pending
2026-04-21T11:09:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],2,2,0,2,2,0,1,1,0
2026-04-21T11:09:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],2,2,0,2,2,0,1,1,0
2026-04-21T11:10:06,warmup,10.00045946300088,20,50,500,500,487,0,0,0,13,0,48.69776251798974,0.0,30,500,487,0,0,48.69776251798974,0.0,316.11434880069277,,316.11434880069277,,0,0,0,0,0,0,,,,,[],2,2,0,2,2,0,1,1,0
2026-04-21T11:10:17,steady_state,20.000515121999342,20,50,1000,1000,992,0,0,0,8,0,49.59872253034427,0.0,30,1000,992,0,0,49.59872253034427,0.0,283.0538539015832,,283.0538539015832,,0,0,0,0,0,0,0.0,0.0,,,[],2,2,0,2,2,0,1,1,0
2026-04-21T11:10:27,steady_state,30.000785146999988,20,50,1501,1501,1492,0,0,0,8,0,49.73203176814847,0.0,30,1500,1492,0,0,49.733333333333334,0.0,268.5807909490905,,268.5807909490905,,501,501,492,0,0,0,49.19613738003251,0.0,184.37720139882003,,"[[""timeout_fast"", 1]]",2,2,0,2,2,0,1,1,0
2026-04-21T11:10:38,steady_state,40.020816028998524,20,50,2001,2001,1992,0,0,0,8,0,49.77409752356435,0.0,30,1499,1505,0,0,50.166666666666664,0.0,254.64766219902202,,195.15697119859396,,1001,1001,992,0,0,0,49.548429922295306,0.0,184.49962919967217,,"[[""timeout_fast"", 1]]",2,2,0,2,2,0,1,1,0
2026-04-21T11:10:49,steady_state,50.02267730599851,20,50,2502,2502,2494,0,0,0,7,0,49.85738737540403,0.0,30,1500,1501,0,0,50.03333333333333,0.0,242.29600399994516,,186.9539170002099,,1502,1502,1494,0,0,0,49.76238410628021,0.0,186.5236631503648,,"[[""timeout_fast"", 1]]",2,2,0,2,2,0,1,1,0
2026-04-21T11:11:00,steady_state,60.0411112690017,20,50,3002,3002,2993,0,0,0,8,0,49.8491772843858,0.0,30,1499,1499,0,0,49.96666666666667,0.0,230.85395819944105,,186.3460541007953,,2002,2002,1993,0,0,0,49.773843353416225,0.0,186.31273320061155,,"[[""timeout_fast"", 1]]",2,2,0,2,2,0,1,1,0
2026-04-21T11:11:11,steady_state,70.05525728599969,20,50,3503,3503,3495,0,0,0,7,0,49.88918941132009,0.0,30,1500,1500,0,0,50.0,0.0,232.66170659808245,,204.83120479875646,,2503,2503,2495,0,0,0,49.84491410651173,0.0,199.00978459882015,,"[[""timeout_fast"", 1]]",2,2,0,2,2,0,1,1,0
2026-04-21T11:11:21,steady_state,80.06179852700006,20,50,4003,4003,3995,0,0,0,7,0,49.89895397681736,0.0,30,1499,1500,0,0,50.0,0.0,226.09739940162396,,206.90230660075025,,3003,3003,2995,0,0,0,49.865306625036105,0.0,197.5317892996827,,"[[""timeout_fast"", 1]]",2,2,0,2,2,0,1,1,0
