timestamp_iso,phase,elapsed_s,warmup_seconds,target_rps,write_offered,write_attempts,write_success,write_dropped_backpressure,read_attempts,read_success,in_flight_writes,in_flight_reads,effective_write_rps,effective_read_rps,window_seconds,write_attempts_window,write_success_window,read_attempts_window,read_success_window,effective_write_rps_window,effective_read_rps_window,p95_write_ms,p95_read_ms,p95_write_ms_window,p95_read_ms_window,write_offered_steady,write_attempts_steady,write_success_steady,write_dropped_backpressure_steady,read_attempts_steady,read_success_steady,effective_write_rps_steady,effective_read_rps_steady,p95_write_ms_steady,p95_read_ms_steady,top_write_failures,routing_worker_service_running,routing_worker_service_desired,routing_worker_service_pending,dijkfood_api_service_running,dijkfood_api_service_desired,dijkfood_api_service_pending,dijkfood_location_service_running,dijkfood_location_service_desired,dijkfood_location_service_pending
2026-04-21T10:03:16,steady_state,120.00239338900064,20,50,3354,3354,2189,0,665,396,300,15,18.241302845553435,3.299934183115194,30,0,227,0,47,7.566666666666666,1.5666666666666667,11050.480271401466,1474.8394095013282,11079.652590999103,1321.3337469001988,2354,2354,1318,0,471,235,13.179684558879448,2.3499437567046058,11148.106940398793,722.5372639000852,"[[""transition_timeout"", 526], [""timeout"", 337], [""accept_http_400"", 1], [""transition_http_502"", 1]]",2,2,0,2,2,0,1,1,0
2026-04-21T10:03:27,steady_state,130.00268194700038,20,50,3562,3562,2350,0,707,414,300,11,18.076550151158038,3.1845496862040115,30,0,220,0,40,7.333333333333333,1.3333333333333333,11119.350508501338,1448.7026565513577,11588.170062349307,1140.1810955479943,2562,2562,1479,0,513,253,13.445126735297114,2.299943924293556,11216.754967697487,706.9533087989834,"[[""transition_timeout"", 526], [""timeout"", 384], [""accept_http_400"", 1], [""transition_http_502"", 1]]",2,2,0,2,2,0,1,1,0
2026-04-21T10:03:37,steady_state,140.00274861100115,20,50,3781,3781,2484,0,751,433,300,18,17.742508805322213,3.0927964221837834,30,0,337,0,57,11.233333333333333,1.9,11134.787653298372,1494.4380765977257,11580.92190999887,1470.6527528003787,2781,2781,1613,0,557,272,13.441358791111302,2.2666147496480313,11256.153686600737,838.0142652991702,"[[""transition_timeout"", 572], [""timeout"", 423], [""accept_http_400"", 1], [""transition_http_502"", 1]]",2,2,0,2,2,0,1,1,0
2026-04-21T10:03:48,steady_state,160.00299158100097,20,50,4097,4097,2484,0,814,433,300,6,15.524709728583314,2.7061994011580417,30,0,134,0,19,4.466666666666667,0.6333333333333333,11134.787653298372,1494.4380765977257,11378.013787851887,1808.67110409963,3097,3097,1613,0,620,272,11.521182381783413,1.9428156279262794,11256.153686600737,838.0142652991702,"[[""transition_timeout"", 734], [""timeout"", 577], [""accept_http_400"", 1], [""transition_http_502"", 1]]",2,2,0,2,2,0,1,1,0
2026-04-21T10:03:59,steady_state,170.0030121890013,20,50,4352,4352,2484,0,865,433,300,38,14.611505808134778,2.5470136936080348,30,0,0,0,0,0.0,0.0,11134.787653298372,1494.4380765977257,,,3352,3352,1613,0,671,272,10.753117397186976,1.8132969200464089,11256.153686600737,838.0142652991702,"[[""timeout"", 832], [""transition_timeout"", 734], [""accept_http_400"", 1], [""transition_http_502"", 1]]",2,2,0,2,2,0,1,1,0
2026-04-21T10:04:10,steady_state,180.00307366200286,20,50,4444,4444,2484,0,883,433,300,11,13.799764356603603,2.4055144792308214,30,0,0,0,0,0.0,0.0,11134.787653298372,1494.4380765977257,,,3444,3444,1613,0,689,272,10.081056339001139,1.6999673429685738,11256.153686600737,838.0142652991702,"[[""timeout"", 924], [""transition_timeout"", 734], [""accept_http_400"", 1], [""transition_http_502"", 1]]",2,2,0,2,2,0,1,1,0
2026-04-21T10:04:20,steady_state,190.00322267199954,20,50,4685,4685,2484,0,931,433,300,17,13.073462465887232,2.2789087148668163,30,0,0,0,0,0.0,0.0,11134.787653298372,1494.4380765977257,,,3685,3685,1613,0,737,272,9.488055430055503,1.5999696695443872,11256.153686600737,838.0142652991702,"[[""timeout"", 1165], [""transition_timeout"", 734], [""accept_http_400"", 1], [""transition_http_502"", 1]]",2,2,0,2,2,2,1,1,0
2026-04-21T10:04:31,steady_state,200.00328000800073,20,50,4834,4834,2484,0,961,433,300,22,12.4197963148436,2.164964494495684,30,0,0,0,0,0.0,0.0,11134.787653298372,1494.4380765977257,,,3834,3834,1613,0,767,272,8.96094782233027,1.5110835757432322,11256.153686600737,838.0142652991702,"[[""timeout"", 1314], [""transition_timeout"", 734], [""accept_http_400"", 1], [""transition_http_502"", 1]]",2,2,0,2,2,2,1,1,0
2026-04-21T10:04:42,steady_state,210.0033916350003,20,50,5000,5000,2484,0,994,433,300,5,11.828380392624112,2.061871461355169,30,0,0,0,0,0.0,0.0,11134.787653298372,1494.4380765977257,,,4000,4000,1613,0,800,272,8.48932214377836,1.4315533931231952,11256.153686600737,838.0142652991702,"[[""timeout"", 1480], [""transition_timeout"", 734], [""accept_http_400"", 1], [""transition_http_502"", 1]]",2,2,0,2,2,2,1,1,0
2026-04-21T10:04:53,steady_state,220.00354213500032,20,50,5241,5241,2484,0,1043,433,300,37,11.29072730327109,1.9681501297569979,30,0,0,0,0,0.0,0.0,11134.787653298372,1494.4380765977257,,,4241,4241,1613,0,849,272,8.0648571659358,1.3599759139085787,11256.153686600737,838.0142652991702,"[[""timeout"", 1721], [""transition_timeout"", 734], [""accept_http_400"", 1], [""transition_http_502"", 1]]",2,2,0,2,2,2,1,1,0
2026-04-21T10:05:03,steady_state,230.00360624800305,20,50,5351,5351,2511,0,1065,438,300,10,10.917220129550909,1.9043179676397044,30,0,27,0,5,0.9,0.16666666666666666,11140.394577500047,1492.5509368471467,12067.49189070215,1322.6595380008803,4351,4351,1640,0,871,277,7.809389701923726,1.319024967946873,11260.702341750948,1110.450311999739,"[[""timeout"", 1804], [""transition_timeout"", 734], [""accept_http_400"", 1], [""transition_http_502"", 1]]",2,2,0,4,2,0,1,1,0
2026-04-21T10:05:14,steady_state,240.00367674800145,20,50,5519,5519,2511,0,1098,438,300,14,10.462339719222278,1.8249720418237187,30,0,27,0,5,0.9,0.16666666666666666,11140.394577500047,1492.5509368471467,12067.49189070215,1322.6595380008803,4519,4519,1640,0,904,277,7.45442087260434,1.2590698668971962,11260.702341750948,1110.450311999739,"[[""timeout"", 1972], [""transition_timeout"", 734], [""accept_http_400"", 1], [""transition_http_502"", 1]]",2,2,0,2,2,0,1,1,0
2026-04-21T10:05:25,steady_state,250.00403969800027,20,50,5794,5794,2619,0,1153,462,300,14,10.475830723230304,1.847970139034899,30,0,135,0,29,4.5,0.9666666666666667,11174.693162800395,1468.836884502707,12059.850413501408,1296.1289195984136,4794,4794,1748,0,959,301,7.599866516671436,1.3086726667723696,11316.548668949325,1156.2364480014367,"[[""timeout"", 2054], [""transition_timeout"", 819], [""accept_http_400"", 1], [""transition_http_502"", 1]]",2,2,0,2,2,0,1,1,0
2026-04-21T10:05:36,steady_state,260.00410611700136,20,50,6019,6019,2775,0,1198,482,300,16,10.672908368421133,1.8538168769654004,30,0,264,0,44,8.8,1.4666666666666666,11228.751060299326,1458.6814848502397,11945.262558700051,1207.9685888002134,5019,5019,1904,0,1004,321,7.933197605676818,1.337477117343623,11344.125027749214,1110.6122239980323,"[[""timeout"", 2092], [""transition_timeout"", 850], [""accept_http_400"", 1], [""transition_http_502"", 1]]",2,2,0,2,2,0,1,1,0
2026-04-21T10:05:47,steady_state,270.0042682940002,20,50,6152,6152,2820,0,1225,490,300,10,10.444279336093235,1.8147861257750655,30,0,309,0,52,10.3,1.7333333333333334,11233.148312899357,1495.5703604480727,11918.413642999803,1540.6041604979675,5152,5152,1949,0,1031,329,7.79586689979234,1.3159775320839815,11340.586966200499,1285.165553999831,"[[""timeout"", 2131], [""transition_timeout"", 899], [""accept_http_400"", 1], [""transition_http_502"", 1]]",2,2,0,2,2,0,1,1,0
2026-04-21T10:05:57,steady_state,280.0044520520023,20,50,6397,6397,2820,0,1274,490,300,32,10.071268436389971,1.7499721751174064,30,0,201,0,28,6.7,0.9333333333333333,11233.148312899357,1495.5703604480727,11728.759441997681,1801.5021722494566,5397,5397,1949,0,1080,329,7.496025489633499,1.2653629482244335,11340.586966200499,1285.165553999831,"[[""timeout"", 2237], [""transition_timeout"", 1038], [""accept_http_400"", 1], [""transition_http_502"", 1]]",2,2,0,2,2,0,1,1,0
2026-04-21T10:06:08,steady_state,300.0000419040007,20,50,6720,6720,2820,0,1338,490,300,10,9.399998687008162,1.6333331051893616,30,0,0,0,0,0.0,0.0,11233.148312899357,1495.5703604480727,,,5720,5720,1949,0,1144,329,6.960713243993813,1.1749998241528805,11340.586966200499,1285.165553999831,"[[""timeout"", 2560], [""transition_timeout"", 1038], [""accept_http_400"", 1], [""transition_http_502"", 1]]",2,2,0,2,2,0,1,1,0
2026-04-21T10:06:19,steady_state,300.0000419040007,20,50,6720,6720,2820,0,1338,490,300,10,9.399998687008162,1.6333331051893616,30,0,0,0,0,0.0,0.0,11233.148312899357,1495.5703604480727,,,5720,5720,1949,0,1144,329,6.960713243993813,1.1749998241528805,11340.586966200499,1285.165553999831,"[[""timeout"", 2560], [""transition_timeout"", 1038], [""accept_http_400"", 1], [""transition_http_502"", 1]]",2,2,0,2,2,0,1,1,0
