timestamp_iso,phase,elapsed_s,warmup_seconds,target_rps,write_offered,write_attempts,write_success,write_dropped_backpressure,read_attempts,read_success,in_flight_writes,in_flight_reads,effective_write_rps,effective_read_rps,window_seconds,write_attempts_window,write_success_window,read_attempts_window,read_success_window,effective_write_rps_window,effective_read_rps_window,p95_write_ms,p95_read_ms,p95_write_ms_window,p95_read_ms_window,write_offered_steady,write_attempts_steady,write_success_steady,write_dropped_backpressure_steady,read_attempts_steady,read_success_steady,effective_write_rps_steady,effective_read_rps_steady,p95_write_ms_steady,p95_read_ms_steady,top_write_failures,routing_worker_service_running,routing_worker_service_desired,routing_worker_service_pending,dijkfood_api_service_running,dijkfood_api_service_desired,dijkfood_api_service_pending,dijkfood_location_service_running,dijkfood_location_service_desired,dijkfood_location_service_pending
2026-04-21T00:16:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],2,2,0,2,2,0,1,1,0
2026-04-21T00:16:47,warmup,10.00083998000082,60,10,100,100,96,0,19,19,4,0,9.599193686927899,1.89984041720448,30,100,96,19,19,9.599193686927899,1.89984041720448,266.5479360007339,251.39323620041975,266.5479360007339,251.39323620041975,0,0,0,0,0,0,,,,,[],2,2,0,2,2,0,1,1,0
2026-04-21T00:16:58,warmup,20.000852440000017,60,10,200,200,195,0,39,39,5,0,9.749584453211426,1.9499168906422855,30,200,195,39,39,9.749584453211426,1.9499168906422855,231.1494084013247,207.7326601998721,231.1494084013247,207.7326601998721,0,0,0,0,0,0,,,,,[],2,2,0,2,2,0,1,1,0
2026-04-21T00:17:08,warmup,30.017343519999486,60,10,301,301,296,0,59,59,5,0,9.860965871373187,1.9655303594966824,30,300,296,59,59,9.866666666666667,1.9666666666666666,232.88936975040997,267.92696509946825,232.88936975040997,267.92696509946825,0,0,0,0,0,0,,,,,[],2,2,0,2,2,0,1,1,0
2026-04-21T00:17:19,warmup,40.05233154300004,60,10,401,401,396,0,79,79,5,0,9.887064865995525,1.9724195060950669,30,300,300,60,60,10.0,2.0,253.40492199939035,294.9090608000915,234.85194364893695,304.73934945084693,0,0,0,0,0,0,,,,,[],2,2,0,2,2,0,1,1,0
2026-04-21T00:17:29,warmup,50.09671354300008,60,10,501,501,496,0,99,99,5,0,9.900849076142745,1.9761775373752655,30,300,299,60,60,9.966666666666667,2.0,246.77358125018145,294.9090608000915,257.9326027000206,319.2979900004502,0,0,0,0,0,0,,,,,[],2,2,0,2,2,0,1,1,0
2026-04-21T00:17:40,steady_state,60.100788244000796,60,10,601,601,596,0,119,119,5,0,9.91667526190045,1.980007309003613,30,299,300,59,60,10.0,2.0,244.28728225075247,293.38828469863074,258.3515299499596,304.73934945084693,1,1,0,0,0,0,0.0,0.0,,,[],2,2,0,2,2,0,1,1,0
2026-04-21T00:17:51,steady_state,80.15214124200065,60,10,802,802,796,0,160,159,6,1,9.931113351004113,1.9837274155900173,30,300,300,60,60,10.0,2.0,246.60540175000278,293.38828469863074,246.49079954988338,233.8182423002763,202,202,196,0,41,40,9.72601361047932,1.9849007368325144,250.13762225034952,253.15281685016066,[],2,2,0,2,2,0,1,1,0
2026-04-21T00:18:01,steady_state,90.16326954800024,60,10,902,902,897,0,180,179,5,1,9.94861881669524,1.985287366988236,30,300,300,60,60,10.0,2.0,244.97822279918182,283.20908480054635,245.03439304889983,233.8182423002763,302,302,297,0,61,60,9.846412688364893,1.9891742804777561,242.8271159998985,233.8182423002763,[],2,2,0,2,2,0,1,1,0
2026-04-21T00:18:12,steady_state,100.20059885000046,60,10,1002,1002,997,0,200,199,5,1,9.950040333516384,1.9860160745935411,30,299,299,60,60,9.966666666666667,2.0,262.8706150000652,268.47365169905964,303.4011230001849,250.26182220017284,402,402,397,0,81,80,9.875474777908575,1.9900201063795617,283.66305199924665,250.26182220017284,[],2,2,0,2,2,0,1,1,0
