timestamp_iso,phase,elapsed_s,warmup_seconds,target_rps,write_offered,write_attempts,write_success,write_dropped_backpressure,read_attempts,read_success,in_flight_writes,in_flight_reads,effective_write_rps,effective_read_rps,window_seconds,write_attempts_window,write_success_window,read_attempts_window,read_success_window,effective_write_rps_window,effective_read_rps_window,p95_write_ms,p95_read_ms,p95_write_ms_window,p95_read_ms_window,write_offered_steady,write_attempts_steady,write_success_steady,write_dropped_backpressure_steady,read_attempts_steady,read_success_steady,effective_write_rps_steady,effective_read_rps_steady,p95_write_ms_steady,p95_read_ms_steady,top_write_failures,routing_worker_service_running,routing_worker_service_desired,routing_worker_service_pending,dijkfood_api_service_running,dijkfood_api_service_desired,dijkfood_api_service_pending,dijkfood_location_service_running,dijkfood_location_service_desired,dijkfood_location_service_pending
2026-04-21T12:55:35,steady_state,200.17720916199687,120,200,10517,10517,4442,0,2103,1381,50,4,22.19033834368844,6.898887269841003,30,2852,2186,570,516,72.86666666666666,17.2,899.2917789510101,1362.6727589980874,286.3057922522785,308.5799850014155,6618,6618,2723,0,1324,805,33.962269683124276,10.040259674959618,595.5559317004376,1275.4809229983948,"[[""timeout_fast"", 6025]]",2,2,0,14,14,0,6,10,4
2026-04-21T12:55:46,steady_state,210.17783268999847,120,200,11568,11568,5304,0,2313,1564,120,15,25.235772641271492,7.44131757370826,30,3002,2401,600,542,80.03333333333333,18.066666666666666,878.1326589496524,1325.961475448821,288.9295650020358,316.28034825225757,7669,7669,3585,0,1534,988,39.754781114822784,10.95612935605158,568.2923490014211,1193.20847389954,"[[""timeout_fast"", 6144]]",2,2,0,14,14,0,10,10,0
2026-04-21T12:55:57,steady_state,220.179892619999,120,200,12669,12669,5966,0,2533,1743,181,19,27.096025568040933,7.91625420132339,30,3152,2393,630,551,79.76666666666667,18.366666666666667,869.8173059983674,1292.1581019003484,324.9252686022375,319.0329004992236,8770,8770,4247,0,1754,1167,42.3937367961619,11.649044229131372,577.8511585020165,1171.954005398584,"[[""timeout_fast"", 6521], [""transition_http_502"", 1]]",2,2,0,14,14,1,10,10,0
2026-04-21T12:56:08,steady_state,230.18047578499682,120,200,13820,13820,6485,0,2764,1921,178,24,28.173545031931386,8.34562529010643,30,3302,2043,661,540,68.1,18.0,869.3345585990754,1273.5757310001645,547.8501360001243,440.6341760493877,9921,9921,4766,0,1985,1345,43.25630258940107,12.207244436161234,589.4269265018011,1153.1781712023073,"[[""timeout_fast"", 7156], [""transition_http_502"", 1]]",2,2,0,14,14,1,10,10,0
2026-04-21T12:56:19,steady_state,240.18210560699663,120,200,15021,15021,7036,0,3004,2090,221,39,29.294438826815906,8.701730691876811,30,3452,1732,691,526,57.733333333333334,17.533333333333335,869.0501019982548,1272.6013464502103,691.5867904504848,619.4220449997374,11122,11122,5317,0,2225,1514,44.24119525236926,12.59754929698835,598.0468330009899,1149.5042951517453,"[[""timeout_fast"", 7763], [""transition_http_502"", 1]]",2,2,0,14,14,2,10,10,0
2026-04-21T12:56:30,steady_state,250.18331464699804,120,200,16272,16272,7364,0,3254,2246,278,45,29.43441696098082,8.977417231716855,30,3602,1398,720,503,46.6,16.766666666666666,874.753222700382,1304.3104560019856,1051.7739184511784,1734.27298710012,12373,12373,5645,0,2475,1670,43.36193171380562,12.828064829416366,636.5706087992295,1188.2264580011906,"[[""timeout_fast"", 8629], [""transition_http_502"", 1]]",2,2,1,14,14,2,10,10,0
2026-04-21T12:56:41,steady_state,260.1845600589986,120,200,17574,17574,7633,0,3514,2401,271,57,29.33686763837626,9.228064876161588,30,3753,1148,750,480,38.266666666666666,16.0,872.2313556005245,1366.9774109985156,1118.4933651002107,2724.739673948709,13675,13675,5914,0,2735,1825,42.18724228624758,13.018552108962096,636.4172685993251,1282.0193344006836,"[[""timeout_fast"", 9669], [""transition_http_502"", 1]]",2,2,1,15,14,6,10,10,0
2026-04-21T12:56:52,steady_state,270.18524279899793,120,200,18925,18925,8136,0,3785,2598,251,34,30.112673496578456,9.61562509145905,30,3903,1100,781,508,36.666666666666664,16.933333333333334,879.4486782508102,1382.2073497989554,1176.4323230485388,2891.3742186510717,15026,15026,6417,0,3006,2022,42.727233917304794,13.463373380207308,667.7706677997774,1354.5613015006888,"[[""timeout_fast"", 10537], [""transition_http_502"", 1]]",2,2,2,15,14,5,10,10,0
2026-04-21T12:57:03,steady_state,280.1867170229998,120,200,20326,20326,8453,0,4065,2740,345,73,30.169167510200403,9.779193064941335,30,4053,1089,811,494,36.3,16.466666666666665,894.2878638001275,1422.3265328024318,1245.1697503995076,3074.162362699644,16427,16427,6734,0,3286,2164,42.03844192045664,13.509234974141396,703.7601853504381,1386.248395149778,"[[""timeout_fast"", 11527], [""transition_http_502"", 1]]",3,2,1,15,14,6,10,10,0
2026-04-21T12:57:14,steady_state,290.18989810399944,120,200,21777,21777,8500,0,4355,2853,359,94,29.29116435663703,9.831493165821817,30,4203,867,841,452,28.9,15.066666666666666,895.9260661024014,1608.1419452006232,1288.9965334001315,3761.683612299929,17878,17878,6781,0,3576,2277,39.843727950622984,13.37917247361282,706.0418459986977,1722.469383999847,"[[""timeout_fast"", 12917], [""transition_http_502"", 1]]",3,2,1,18,14,2,10,10,0
