timestamp_iso,phase,elapsed_s,warmup_seconds,target_rps,write_offered,write_attempts,write_success,write_dropped_backpressure,read_attempts,read_success,in_flight_writes,in_flight_reads,effective_write_rps,effective_read_rps,window_seconds,write_attempts_window,write_success_window,read_attempts_window,read_success_window,effective_write_rps_window,effective_read_rps_window,p95_write_ms,p95_read_ms,p95_write_ms_window,p95_read_ms_window,write_offered_steady,write_attempts_steady,write_success_steady,write_dropped_backpressure_steady,read_attempts_steady,read_success_steady,effective_write_rps_steady,effective_read_rps_steady,p95_write_ms_steady,p95_read_ms_steady,top_write_failures,routing_worker_service_running,routing_worker_service_desired,routing_worker_service_pending,dijkfood_api_service_running,dijkfood_api_service_desired,dijkfood_api_service_pending,dijkfood_location_service_running,dijkfood_location_service_desired,dijkfood_location_service_pending
2026-04-21T00:23:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],2,2,0,2,2,0,1,1,0
2026-04-21T00:23:20,warmup,10.00037412400161,60,50,500,500,326,0,95,75,174,13,32.59878040138286,7.499719417496058,30,500,326,95,75,32.59878040138286,7.499719417496058,1637.3914507507834,1662.39818920003,1637.3914507507834,1662.39818920003,0,0,0,0,0,0,,,,,[],2,2,0,2,2,0,1,1,0
2026-04-21T00:23:30,warmup,20.000423257000875,60,50,785,785,485,0,152,105,300,9,24.249486811746966,5.2498888973885185,30,785,485,152,105,24.249486811746966,5.2498888973885185,5461.12603900001,1627.305351000541,5461.12603900001,1627.305351000541,0,0,0,0,0,0,,,,,[],2,2,0,2,2,0,1,1,0
2026-04-21T00:23:41,warmup,30.00047645900122,60,50,1039,1039,647,0,202,129,300,17,21.5663241510245,4.29993170862776,30,1038,647,202,129,21.566666666666666,4.3,5581.048731799274,1571.8018673993354,5581.048731799274,1571.8018673993354,0,0,0,0,0,0,,,,,"[[""transition_timeout"", 52], [""timeout"", 38], [""ready_http_400"", 2]]",2,2,1,2,2,0,1,1,0
2026-04-21T00:23:52,warmup,40.00052716800019,60,50,1268,1268,816,0,248,153,300,8,20.39973114786316,3.8249495902243424,30,767,490,153,78,16.333333333333332,2.6,10875.494634749884,1472.9078759999545,10999.553630000264,1030.5432132000512,0,0,0,0,0,0,,,,,"[[""transition_timeout"", 96], [""timeout"", 54], [""ready_http_400"", 2]]",2,2,1,2,2,1,1,1,0
2026-04-21T00:24:02,warmup,50.00057143500089,60,50,1391,1391,863,0,273,160,300,10,17.259802742892084,3.199963428577907,30,390,378,78,55,12.6,1.8333333333333333,10985.25202669989,1467.228160949706,11131.357187150386,1215.7218910000663,0,0,0,0,0,0,,,,,"[[""transition_timeout"", 138], [""timeout"", 88], [""ready_http_400"", 2]]",2,2,1,2,2,1,1,1,0
2026-04-21T00:24:13,steady_state,60.000714300000254,60,50,1632,1632,863,0,321,160,300,32,14.38316210178845,2.6666349203779283,30,131,216,26,31,7.2,1.0333333333333334,10985.25202669989,1467.228160949706,11366.976455749864,1342.7853010007311,0,0,0,0,0,0,0.0,0.0,,,"[[""transition_timeout"", 274], [""timeout"", 193], [""ready_http_400"", 2]]",3,2,0,2,2,1,1,1,0
2026-04-21T00:24:23,steady_state,70.00075279400153,60,50,1740,1740,863,0,343,160,300,14,12.328438846074121,2.285689704950011,30,0,47,0,7,1.5666666666666667,0.23333333333333334,10985.25202669989,1467.228160949706,11578.725966199818,1404.504032099976,0,0,0,0,0,0,0.0,0.0,,,"[[""timeout"", 301], [""transition_timeout"", 274], [""ready_http_400"", 2]]",3,2,0,3,2,1,1,1,0
2026-04-21T00:24:34,steady_state,80.00076455800081,60,50,1985,1985,872,0,392,162,300,9,10.89989582996794,2.024980647310558,30,0,9,0,2,0.3,0.06666666666666667,10985.801266199815,1460.1518079498414,9831.808455200004,287.14619785114337,0,0,0,0,0,0,0.0,0.0,,,"[[""timeout"", 523], [""transition_timeout"", 274], [""http_502"", 14], [""ready_http_400"", 2]]",3,2,0,3,2,1,1,1,0
2026-04-21T00:24:45,steady_state,90.00082381200082,60,50,2159,2159,918,0,426,171,300,15,10.199906635494516,1.899982608572508,30,0,55,0,11,1.8333333333333333,0.36666666666666664,11014.809359750507,1439.3785025004036,11601.13931309952,287.27428300044267,0,0,0,0,0,0,0.0,0.0,,,"[[""timeout"", 651], [""transition_timeout"", 274], [""http_502"", 14], [""ready_http_400"", 2]]",3,2,0,2,2,1,1,1,0
