timestamp_iso,phase,elapsed_s,warmup_seconds,target_rps,write_offered,write_attempts,write_success,write_dropped_backpressure,read_attempts,read_success,in_flight_writes,in_flight_reads,effective_write_rps,effective_read_rps,window_seconds,write_attempts_window,write_success_window,read_attempts_window,read_success_window,effective_write_rps_window,effective_read_rps_window,p95_write_ms,p95_read_ms,p95_write_ms_window,p95_read_ms_window,write_offered_steady,write_attempts_steady,write_success_steady,write_dropped_backpressure_steady,read_attempts_steady,read_success_steady,effective_write_rps_steady,effective_read_rps_steady,p95_write_ms_steady,p95_read_ms_steady,top_write_failures,routing_worker_service_running,routing_worker_service_desired,routing_worker_service_pending,dijkfood_api_service_running,dijkfood_api_service_desired,dijkfood_api_service_pending,dijkfood_location_service_running,dijkfood_location_service_desired,dijkfood_location_service_pending
2026-04-21T10:33:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],2,2,0,2,2,0,1,1,0
2026-04-21T10:34:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],2,2,0,2,2,0,1,1,0
2026-04-21T10:34:15,warmup,10.000721895001334,20,10,100,100,96,0,19,19,4,0,9.599307030823818,1.8998628498505472,30,100,96,19,19,9.599307030823818,1.8998628498505472,520.2682875005848,329.52300369943197,520.2682875005848,329.52300369943197,0,0,0,0,0,0,,,,,[],2,2,0,2,2,0,1,1,0
2026-04-21T10:34:25,steady_state,30.051465988999553,20,10,301,301,296,0,59,59,5,0,9.849769063124969,1.9632985632580175,30,300,296,59,59,9.866666666666667,1.9666666666666666,274.2405189983401,268.24368180314184,274.2405189983401,268.24368180314184,100,100,95,0,20,20,9.451357653099475,1.9897595059156787,169.99176519857429,193.2640490527774,[],2,2,0,2,2,0,1,1,0
2026-04-21T10:34:36,steady_state,40.059435641000164,20,10,401,401,397,0,79,79,4,0,9.91027441219559,1.9720697193034047,30,300,300,60,60,10.0,2.0,271.67160639946815,268.24368180314184,170.1119027513414,201.84190729978582,200,200,196,0,40,40,9.770962828056286,1.994074046542099,173.85445150011947,194.88616790004016,[],2,2,0,2,2,0,1,1,0
2026-04-21T10:34:47,steady_state,50.096988853001676,20,10,501,501,497,0,99,99,4,0,9.92075594519931,1.97616667721274,30,300,301,60,60,10.033333333333333,2.0,247.32867079947016,268.24368180314184,171.8169490013679,202.053653999792,300,300,296,0,60,60,9.834870905049987,1.9935549131858084,171.96830625107395,202.053653999792,[],2,2,0,2,2,0,1,1,0
2026-04-21T10:34:58,steady_state,60.097567470002105,20,10,601,601,597,0,119,119,4,0,9.933846329104659,1.980113422384346,30,300,300,60,60,10.0,2.0,237.58920019972703,220.2936349003718,172.60653434695996,206.87069949999565,400,400,396,0,80,80,9.875910809209476,1.995133496809995,171.96830625107395,202.053653999792,[],2,2,0,2,2,0,1,1,0
2026-04-21T10:35:08,steady_state,70.10179940200032,20,10,701,701,697,0,139,139,4,0,9.94268343959387,1.982830700292034,30,299,300,59,60,10.0,2.0,270.33789060005796,220.2936349003718,267.0236423000461,214.053770150349,500,500,496,0,100,100,9.899844035944886,1.9959362975695336,245.48951949964248,213.60650904989598,[],2,2,0,2,2,0,1,1,0
2026-04-21T10:35:19,steady_state,80.14938402199914,20,10,802,802,798,0,160,159,4,1,9.956408395864496,1.9837956578226252,30,300,301,60,60,10.033333333333333,2.0,256.26870360010787,220.2936349003718,258.85172100242926,214.053770150349,601,601,597,0,121,120,9.925288674305495,1.9950328993578885,236.0563015980005,213.60650904989598,[],2,2,0,2,2,0,1,1,0
2026-04-21T10:35:30,steady_state,90.15233077300218,20,10,902,902,897,0,180,179,5,1,9.949825948023339,1.9855282549567197,30,300,300,60,60,10.0,2.0,245.44826599958463,220.2936349003718,255.96481919983495,218.90939170025348,701,701,696,0,141,140,9.92126693911434,1.9956571429252983,222.86130500106083,213.60650904989598,[],2,2,0,2,2,0,1,1,0
