timestamp_iso,phase,elapsed_s,warmup_seconds,target_rps,write_offered,write_attempts,write_success,write_dropped_backpressure,read_attempts,read_success,in_flight_writes,in_flight_reads,effective_write_rps,effective_read_rps,window_seconds,write_attempts_window,write_success_window,read_attempts_window,read_success_window,effective_write_rps_window,effective_read_rps_window,p95_write_ms,p95_read_ms,p95_write_ms_window,p95_read_ms_window,write_offered_steady,write_attempts_steady,write_success_steady,write_dropped_backpressure_steady,read_attempts_steady,read_success_steady,effective_write_rps_steady,effective_read_rps_steady,p95_write_ms_steady,p95_read_ms_steady,top_write_failures,routing_worker_service_running,routing_worker_service_desired,routing_worker_service_pending,dijkfood_api_service_running,dijkfood_api_service_desired,dijkfood_api_service_pending,dijkfood_location_service_running,dijkfood_location_service_desired,dijkfood_location_service_pending
2026-04-21T11:36:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],2,2,0,2,2,0,1,1,0
2026-04-21T11:36:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],2,2,0,2,2,0,1,1,0
2026-04-21T11:36:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],2,2,0,2,2,0,1,1,0
2026-04-21T11:36:57,steady_state,20.00209206799991,20,50,1000,1000,216,0,194,170,88,8,10.798870401439899,8.499110964096216,30,1000,216,194,170,10.798870401439899,8.499110964096216,923.0403217507046,2390.80656410133,923.0403217507046,2390.80656410133,0,0,0,0,0,0,0.0,0.0,,,"[[""timeout_fast"", 696]]",2,2,0,2,2,0,1,1,0
2026-04-21T11:37:08,steady_state,30.006755428999895,20,50,1501,1501,518,0,295,248,88,14,17.262779417310185,8.264805589754683,30,1500,518,295,248,17.266666666666666,8.266666666666667,1011.4656171481329,2301.177172700954,1011.4656171481329,2301.177172700954,501,501,258,0,101,75,25.78258275927358,7.494936848626041,1109.3392729997504,850.3619969997083,"[[""timeout_fast"", 895]]",2,2,0,2,2,0,1,1,0
2026-04-21T11:37:19,steady_state,40.02085472100225,20,50,2001,2001,854,0,395,324,90,14,21.338874593096474,8.095779119629107,30,1499,798,300,249,26.6,8.3,982.0758993488191,2082.2273638019396,998.7362233514431,1964.2318651996898,1001,1001,594,0,201,151,29.669062998438466,7.542135543374088,1014.3023919496046,1046.081818998573,"[[""timeout_fast"", 1057]]",2,2,1,2,2,0,1,1,0
2026-04-21T11:37:29,steady_state,50.02140885300105,20,50,2501,2501,1157,0,495,408,95,14,23.13009622340106,8.156507570568396,30,1499,941,300,238,31.366666666666667,7.933333333333334,934.2251716007015,1985.9427826995661,937.4892699997872,1013.5452785492815,1501,1501,897,0,301,235,29.878677726023263,7.827747230340543,947.5300900019641,1014.361899099458,"[[""timeout_fast"", 1249]]",2,2,1,2,2,2,1,1,0
2026-04-21T11:37:40,steady_state,60.022833159000584,20,50,3002,3002,1452,0,595,491,97,11,24.190794129188298,8.180220328809542,30,1500,934,300,243,31.133333333333333,8.1,932.3391214486038,1872.6112085005298,904.4690764507319,920.5903570000369,2002,2002,1192,0,401,318,29.78299900120728,7.945464498644224,937.7778972993838,924.0094766497348,"[[""timeout_fast"", 1453]]",2,2,1,2,2,2,1,1,0
2026-04-21T11:37:51,steady_state,70.02498041100262,20,50,3502,3502,1747,0,695,576,94,10,24.94823975310251,8.225636003312562,30,1500,893,300,252,29.766666666666666,8.4,945.6962129017484,1789.6102650001922,930.1427777980279,892.6802430494715,2502,2502,1487,0,501,403,29.725149071181757,8.055975168585237,959.47198339818,926.5418268969369,"[[""timeout_fast"", 1661]]",3,2,0,2,2,2,1,1,0
2026-04-21T11:38:02,steady_state,80.03828221500225,20,50,4002,4002,2106,0,795,662,44,11,26.31240878387136,8.271042077361273,30,1500,949,300,253,31.633333333333333,8.433333333333334,937.3291444999268,1776.098153150269,937.6179055994725,928.002328997536,3002,3002,1846,0,601,489,30.74704891437958,8.14480331480586,941.1654347495642,980.8152491990745,"[[""timeout_fast"", 1852]]",3,2,0,4,2,0,1,1,0
