timestamp_iso,phase,elapsed_s,warmup_seconds,target_rps,write_offered,write_attempts,write_success,write_dropped_backpressure,read_attempts,read_success,in_flight_writes,in_flight_reads,effective_write_rps,effective_read_rps,window_seconds,write_attempts_window,write_success_window,read_attempts_window,read_success_window,effective_write_rps_window,effective_read_rps_window,p95_write_ms,p95_read_ms,p95_write_ms_window,p95_read_ms_window,write_offered_steady,write_attempts_steady,write_success_steady,write_dropped_backpressure_steady,read_attempts_steady,read_success_steady,effective_write_rps_steady,effective_read_rps_steady,p95_write_ms_steady,p95_read_ms_steady,top_write_failures,routing_worker_service_running,routing_worker_service_desired,routing_worker_service_pending,dijkfood_api_service_running,dijkfood_api_service_desired,dijkfood_api_service_pending,dijkfood_location_service_running,dijkfood_location_service_desired,dijkfood_location_service_pending
2026-04-21T09:39:48,steady_state,160.3021748810006,20,10,1603,1603,1599,0,320,319,4,1,9.974911451993764,1.9899917155634839,30,299,300,60,60,10.0,2.0,172.41767930026978,198.21368579978292,168.8430552002501,189.54905530044925,1403,1403,1399,0,281,280,9.971335092892058,1.9956925132307193,171.9202047004728,198.14678939983423,[],2,2,0,2,2,0,1,1,0
2026-04-21T09:39:59,steady_state,170.34733742199933,20,10,1704,1704,1700,0,340,339,4,1,9.97961004690441,1.9900516505297616,30,300,300,60,59,10.0,1.9666666666666666,172.91213389917172,199.5238794988836,170.8971512990502,189.98073660040967,1504,1504,1500,0,301,300,9.976897667231418,1.9953795334462836,172.20054079862166,199.470850248872,[],2,2,0,2,2,0,1,1,0
2026-04-21T09:40:10,steady_state,180.35008278699934,20,10,1804,1804,1796,0,360,360,8,0,9.95840962336096,1.9961177418763616,30,300,296,60,60,9.866666666666667,2.0,181.84524200023588,199.470850248872,315.00029349899705,194.10967715002695,1604,1604,1596,0,321,321,9.95322217650516,2.0018698738459624,181.6247520005163,199.4178209988604,[],2,2,0,2,2,0,1,1,0
2026-04-21T09:40:21,steady_state,190.3920294159998,20,10,1904,1904,1900,0,380,380,4,0,9.979409357776044,1.9958818715552087,30,300,300,60,60,10.0,2.0,186.11381244927534,199.470850248872,329.2736133498695,205.24792364958557,1704,1704,1700,0,341,341,9.976992502680822,2.0012673196553883,186.11381244927534,199.4178209988604,[],2,2,0,2,2,0,1,1,0
2026-04-21T09:40:31,steady_state,200.40017742800046,20,10,2004,2004,2000,0,400,400,4,0,9.980031084146907,1.9960062168293815,30,299,300,60,60,10.0,2.0,184.52998214997928,199.47085024887195,279.4316167010042,195.28610140077942,1804,1804,1800,0,361,361,9.97781723756008,2.0011066793106607,184.52998214997928,199.4178209988604,[],2,2,0,2,2,0,1,1,0
2026-04-21T09:40:42,steady_state,210.40152207199935,20,10,2104,2104,2100,0,420,420,4,0,9.98091638938515,1.9961832778770303,30,299,302,60,60,10.066666666666666,2.0,182.31504154873616,198.14678939983418,179.2077442006302,193.6633310511752,1904,1904,1900,0,381,381,9.978911824462857,2.001034423747552,182.31504154873616,198.0798929998855,[],2,2,0,2,2,0,1,1,0
2026-04-21T09:40:53,steady_state,220.4504968759993,20,10,2205,2205,2200,0,440,440,5,0,9.979564714873257,1.9959129429746516,30,300,299,60,60,9.966666666666667,2.0,182.00847090047313,198.14678939983418,164.86607460010418,193.6633310511752,2005,2005,2000,0,401,401,9.977525779031719,2.0004939186958595,181.82027210004887,198.0798929998855,[],2,2,0,2,2,0,1,1,0
2026-04-21T09:41:04,steady_state,230.49955644799957,20,10,2305,2305,2301,0,460,460,4,0,9.982665630504599,1.9956654454724536,30,300,300,60,60,10.0,2.0,181.18297000000894,198.14678939983418,160.0881047002986,193.61125010118485,2105,2105,2101,0,421,421,9.981018656060765,2.000004214279668,179.37667700061866,198.0798929998855,[],2,2,0,2,2,0,1,1,0
2026-04-21T09:41:14,steady_state,250.53598937599963,20,10,2506,2506,2502,0,500,500,4,0,9.986589177194205,1.9957212584320951,30,300,301,60,60,10.033333333333333,2.0,182.96627510007963,199.47085024887195,187.3920399993949,202.8776333990208,2306,2306,2302,0,461,461,9.985425729973482,1.9996877765064185,182.96627510007963,199.4178209988604,[],2,2,0,2,2,0,1,1,0
2026-04-21T09:41:25,steady_state,260.5825411149999,20,10,2606,2606,2602,0,520,520,4,0,9.985319771871014,1.9955289321187268,30,300,300,60,60,10.0,2.0,184.47067209990558,198.14678939983418,197.40660844991007,180.53454570072054,2406,2406,2402,0,481,481,9.984099381724585,1.9993138229015508,184.47067209990558,198.0798929998855,[],2,2,0,2,2,0,1,1,0
2026-04-21T09:41:36,steady_state,270.58343688700006,20,10,2706,2706,2702,0,540,540,4,0,9.985829255056725,1.9956875639269545,30,300,301,60,60,10.033333333333333,2.0,182.22302079939251,198.10013644992065,169.94109699953697,179.74839075077395,2506,2506,2502,0,501,501,9.984698234976602,1.9993340590420772,182.21311559937016,198.0798929998855,[],2,2,0,2,2,0,1,1,0
2026-04-21T09:41:47,steady_state,280.6009116000005,20,10,2806,2806,2802,0,560,560,4,0,9.985712391391944,1.9957169661597032,30,299,300,60,60,10.0,2.0,181.9839148005485,198.05925995078724,174.80226774850962,179.74839075077395,2606,2606,2602,0,521,521,9.984615878834076,1.9992255468380298,181.78431840015034,198.0581740008347,[],2,2,0,2,2,0,1,1,0
2026-04-21T09:41:57,steady_state,290.60107402500034,20,10,2906,2906,2902,0,580,580,4,0,9.98619846721675,1.9958632360391853,30,299,300,60,60,10.0,2.0,181.19273409956804,198.05925995078724,159.82395605051352,186.4313312499689,2706,2706,2702,0,541,541,9.985178402323589,1.9992529665644194,180.30512110008195,198.0581740008347,[],2,2,0,2,2,0,1,1,0
